timestamp,elapsed_s,temp_c,humidity,dew_point,dew_margin,temp_volatility,rh_volatility,excursion,risk_score,risk_dosage
2026-02-17T13:55:47.255379,640,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.0,0,0.045365742994559706,0.9147424774482406
2026-02-17T13:55:57.528808,650,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.0,0,0.045365742994559706,0.9601082204428003
2026-02-17T13:56:07.803161,660,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.0,0,0.045365742994559706,1.00547396343736
2026-02-17T13:56:18.077288,670,21.7,24.0,0.2424666891997777,21.457533310800223,0.0,0.4082482904638601,0,0.04660367925406737,1.0520776426914273
2026-02-17T13:56:28.351055,680,21.7,24.0,0.2424666891997777,21.457533310800223,0.0,0.5163977794943214,0,0.04660367925406737,1.0986813219454947
2026-02-17T13:56:38.624629,690,21.7,24.0,0.2424666891997777,21.457533310800223,0.0,0.5477225575051669,0,0.04660367925406737,1.1452850011995621
2026-02-17T13:56:48.899144,700,21.7,24.0,0.2424666891997777,21.457533310800223,0.0,0.5163977794943249,0,0.04660367925406737,1.1918886804536295
2026-02-17T13:56:59.172895,710,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.5163977794943249,0,0.045365742994559706,1.2372544234481893
2026-02-17T13:57:09.446564,720,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.5163977794943249,0,0.045365742994559706,1.282620166442749
2026-02-17T13:57:19.720168,730,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.5477225575051669,0,0.045365742994559706,1.3279859094373088
2026-02-17T13:57:29.993853,740,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.5163977794943214,0,0.045365742994559706,1.3733516524318685
2026-02-17T13:57:40.267243,750,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.4082482904638601,0,0.045365742994559706,1.4187173954264283
2026-02-17T13:57:50.540990,760,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.0,0,0.045365742994559706,1.464083138420988
2026-02-17T13:58:00.815422,770,21.7,23.0,-0.34306452381747277,22.04306452381747,0.0,0.0,0,0.045365742994559706,1.5094488814155478
2026-02-17T13:58:11.089232,780,21.7,24.0,0.2424666891997777,21.457533310800223,0.0,0.4082482904638601,0,0.04660367925406737,1.5560525606696152
2026-02-17T13:58:21.362752,790,22.0,32.0,4.538450010309993,17.461549989690006,0.12247448713915905,3.614784456460257,0,0.05726868465803092,1.6133212453276462
2026-02-17T13:58:31.636352,800,23.0,45.0,10.417801221109452,12.582198778890548,0.5202563470700438,8.891943919451286,0,0.07947736461434098,1.6927986099419872
2026-02-17T13:58:41.910033,810,24.7,57.0,15.598699108358844,9.101300891641156,1.2044362443345278,14.113823011501884,0,0.10987440278108188,1.802673012723069
