timestamp,elapsed_s,temp_c,humidity,dew_point,dew_margin,temp_volatility,rh_volatility,excursion,risk_score,risk_dosage
2026-02-17T14:10:35.773976,380,21.9,22.0,-0.784974148918178,22.684974148918176,0.0,0.0,0,0.04408204274051108,0.04408204274051108
2026-02-17T14:10:46.047761,390,21.8,22.0,-0.8682636871894608,22.668263687189462,0.0707106781186545,0.0,0,0.04411453889011936,0.08819658163063043
2026-02-17T14:10:56.321370,400,21.9,22.0,-0.784974148918178,22.684974148918176,0.0577350269189616,0.0,0,0.04408204274051108,0.13227862437114152
2026-02-17T14:11:06.594922,410,21.9,22.0,-0.784974148918178,22.684974148918176,0.049999999999998934,0.0,0,0.04408204274051108,0.1763606671116526
2026-02-17T14:11:16.869636,420,21.9,22.0,-0.784974148918178,22.684974148918176,0.04472135954999479,0.0,0,0.04408204274051108,0.2204427098521637
2026-02-17T14:11:27.143091,430,21.9,22.0,-0.784974148918178,22.684974148918176,0.04082482904638536,0.0,0,0.04408204274051108,0.2645247525926748
2026-02-17T14:11:37.417258,440,21.9,22.0,-0.784974148918178,22.684974148918176,0.04082482904638536,0.0,0,0.04408204274051108,0.30860679533318586
2026-02-17T14:11:47.690803,450,22.0,22.0,-0.7016902177009704,22.70169021770097,0.04082482904638695,0.0,0,0.04404958355128463,0.3526563788844705
2026-02-17T14:11:57.964497,460,22.0,22.0,-0.7016902177009704,22.70169021770097,0.051639777949433543,0.0,0,0.04404958355128463,0.3967059624357551
2026-02-17T14:12:08.238065,470,22.0,22.0,-0.7016902177009704,22.70169021770097,0.05477225575051833,0.0,0,0.04404958355128463,0.44075554598703975
2026-02-17T14:12:18.511588,480,22.0,22.0,-0.7016902177009704,22.70169021770097,0.051639777949433543,0.0,0,0.04404958355128463,0.4848051295383244
2026-02-17T14:12:28.786078,490,22.0,22.0,-0.7016902177009704,22.70169021770097,0.040824829046386055,0.0,0,0.04404958355128463,0.5288547130896091
2026-02-17T14:12:39.061864,500,22.0,22.0,-0.7016902177009704,22.70169021770097,0.0,0.0,0,0.04404958355128463,0.5729042966408937
2026-02-17T14:14:42.344327,620,22.0,22.0,-0.7016902177009704,22.70169021770097,0.0,0.0,0,0.04404958355128463,0.6169538801921783
2026-02-17T14:14:52.620269,630,22.0,22.0,-0.7016902177009704,22.70169021770097,0.0,0.0,0,0.04404958355128463,0.661003463743463
2026-02-17T14:15:02.894760,640,27.6,70.0,21.62237962521351,5.97762037478649,2.28619042659763,19.595917942265423,1,0.16729065034273247,0.8282941140861955
2026-02-17T14:15:13.169252,650,25.2,77.0,20.871898580888825,4.328101419111174,2.3955514326907377,26.686450994215523,1,0.23104819022594936,1.0593423043121448
2026-02-17T14:15:23.443263,660,23.9,80.0,20.232196026662656,3.6678039733373424,2.2859717116943163,29.573073338201873,1,0.2726427058996007,1.3319850102117456
2026-02-17T14:15:33.716710,670,23.1,83.0,20.048842737342717,3.0511572626572843,2.154684818405383,28.982753492378873,1,0.3277444962404493,1.6597295064521949
2026-02-17T14:15:43.990792,680,22.7,77.0,18.453156950109317,4.246843049890682,2.0429553755935634,23.025348350604084,1,0.23546902681645865,1.8951985332686534
2026-02-17T14:15:54.264755,690,22.3,69.0,16.329852867406608,5.970147132593393,1.984607433893826,5.513619500836033,1,0.16750005951119776,2.062698592779851
2026-02-17T14:16:04.539412,700,22.1,64.0,14.963672570308853,7.136327429691148,1.163471816017324,7.127411872482141,1,0.14012809948145538,2.2028266922613065
2026-02-17T14:16:14.813212,710,22.0,59.0,13.611308943961623,8.388691056038377,0.7222649560006786,9.507891459203737,0,0.11920810926517272,2.3220348015264793
2026-02-17T14:16:25.086982,720,21.9,54.0,12.16360692446511,9.736393075534888,0.46368092477479034,10.948363652467252,0,0.10270743921717262,2.424742240743652
2026-02-17T14:16:35.360532,730,22.3,53.0,12.249346546953277,10.050653453046724,0.2857738033247164,9.266426855410133,0,0.09949601831081571,2.5242382590544676
2026-02-17T14:16:45.634556,740,23.2,56.0,13.927378813927762,9.272621186072238,0.46904157598234775,6.242328625334153,0,0.10784437107190692,2.6320826301263747
